Date,Month,Season,Temperature,DayType,Event,TimeSlot,LocationType,Product,UnitsSold,Sales
2022-02-27,2,Winter,21.439284632318774,Weekend,None,Afternoon,Urban,Strawberry,116,5220
2022-02-27,2,Winter,21.439284632318774,Weekend,None,Afternoon,Urban,Butterscotch,125,6875
2022-02-27,2,Winter,21.439284632318774,Weekend,None,Afternoon,Urban,Coffee,113,6780
2022-02-28,2,Winter,22.232104922942856,Weekday,None,Evening,Urban,Vanilla,113,4520
2022-02-28,2,Winter,22.232104922942856,Weekday,None,Evening,Urban,Chocolate,146,7300
2022-02-28,2,Winter,22.232104922942856,Weekday,None,Evening,Urban,Strawberry,104,4680
2022-02-28,2,Winter,22.232104922942856,Weekday,None,Evening,Urban,Butterscotch,160,8800
2022-02-28,2,Winter,22.232104922942856,Weekday,None,Evening,Urban,Coffee,81,4860
2022-03-01,3,Summer,32.25866725919493,Weekday,None,Evening,Rural,Vanilla,185,7400
2022-03-01,3,Summer,32.25866725919493,Weekday,None,Evening,Rural,Chocolate,196,9800
2022-03-01,3,Summer,32.25866725919493,Weekday,None,Evening,Rural,Strawberry,147,6615
2022-03-01,3,Summer,32.25866725919493,Weekday,None,Evening,Rural,Butterscotch,180,9900
2022-03-01,3,Summer,32.25866725919493,Weekday,None,Evening,Rural,Coffee,124,7440
2022-03-02,3,Summer,38.14556488383448,Weekday,Summer Vacation,Night,Urban,Vanilla,206,8240
2022-03-02,3,Summer,38.14556488383448,Weekday,Summer Vacation,Night,Urban,Chocolate,269,13450
2022-03-02,3,Summer,38.14556488383448,Weekday,Summer Vacation,Night,Urban,Strawberry,196,8820
2022-03-02,3,Summer,38.14556488383448,Weekday,Summer Vacation,Night,Urban,Butterscotch,244,13420
2022-03-02,3,Summer,38.14556488383448,Weekday,Summer Vacation,Night,Urban,Coffee,179,10740
2022-03-03,3,Summer,35.827994610187105,Weekday,None,Night,Urban,Vanilla,169,6760
2022-03-03,3,Summer,35.827994610187105,Weekday,None,Night,Urban,Chocolate,187,9350
2022-03-03,3,Summer,35.827994610187105,Weekday,None,Night,Urban,Strawberry,167,7515
2022-03-03,3,Summer,35.827994610187105,Weekday,None,Night,Urban,Butterscotch,185,10175
2022-03-03,3,Summer,35.827994610187105,Weekday,None,Night,Urban,Coffee,150,9000
2022-03-04,3,Summer,35.71022253037245,Weekday,Summer Vacation,Afternoon,Urban,Vanilla,185,7400
2022-03-04,3,Summer,35.71022253037245,Weekday,Summer Vacation,Afternoon,Urban,Chocolate,231,11550
2022-03-04,3,Summer,35.71022253037245,Weekday,Summer Vacation,Afternoon,Urban,Strawberry,202,9090
2022-03-04,3,Summer,35.71022253037245,Weekday,Summer Vacation,Afternoon,Urban,Butterscotch,216,11880
2022-03-04,3,Summer,35.71022253037245,Weekday,Summer Vacation,Afternoon,Urban,Coffee,173,10380
2022-03-05,3,Summer,46.351332270467154,Weekend,Summer Vacation,Afternoon,Urban,Vanilla,239,9560
2022-03-05,3,Summer,46.351332270467154,Weekend,Summer Vacation,Afternoon,Urban,Chocolate,331,16550
2022-03-05,3,Summer,46.351332270467154,Weekend,Summer Vacation,Afternoon,Urban,Strawberry,228,10260
2022-03-05,3,Summer,46.351332270467154,Weekend,Summer Vacation,Afternoon,Urban,Butterscotch,302,16610
2022-03-05,3,Summer,46.351332270467154,Weekend,Summer Vacation,Afternoon,Urban,Coffee,194,11640
2022-03-06,3,Summer,39.58941253374585,Weekend,None,Afternoon,Urban,Vanilla,230,9200
2022-03-06,3,Summer,39.58941253374585,Weekend,None,Afternoon,Urban,Chocolate,253,12650
2022-03-06,3,Summer,39.58941253374585,Weekend,None,Afternoon,Urban,Strawberry,189,8505
2022-03-06,3,Summer,39.58941253374585,Weekend,None,Afternoon,Urban,Butterscotch,236,12980
2022-03-06,3,Summer,39.58941253374585,Weekend,None,Afternoon,Urban,Coffee,190,11400
2022-03-07,3,Summer,37.6404472419032,Weekday,Summer Vacation,Afternoon,Rural,Vanilla,194,7760
2022-03-07,3,Summer,37.6404472419032,Weekday,Summer Vacation,Afternoon,Rural,Chocolate,237,11850
2022-03-07,3,Summer,37.6404472419032,Weekday,Summer Vacation,Afternoon,Rural,Strawberry,167,7515
2022-03-07,3,Summer,37.6404472419032,Weekday,Summer Vacation,Afternoon,Rural,Butterscotch,216,11880
2022-03-07,3,Summer,37.6404472419032,Weekday,Summer Vacation,Afternoon,Rural,Coffee,185,11100
2022-03-08,3,Summer,40.61337411029508,Weekday,None,Evening,Urban,Vanilla,216,8640
2022-03-08,3,Summer,40.61337411029508,Weekday,None,Evening,Urban,Chocolate,256,12800
2022-03-08,3,Summer,40.61337411029508,Weekday,None,Evening,Urban,Strawberry,166,7470
2022-03-08,3,Summer,40.61337411029508,Weekday,None,Evening,Urban,Butterscotch,259,14245
2022-03-08,3,Summer,40.61337411029508,Weekday,None,Evening,Urban,Coffee,164,9840
2022-03-09,3,Summer,33.25924418976942,Weekday,None,Afternoon,Rural,Vanilla,145,5800
2022-03-09,3,Summer,33.25924418976942,Weekday,None,Afternoon,Rural,Chocolate,177,8850
2022-03-09,3,Summer,33.25924418976942,Weekday,None,Afternoon,Rural,Strawberry,141,6345
2022-03-09,3,Summer,33.25924418976942,Weekday,None,Afternoon,Rural,Butterscotch,137,7535
2022-03-09,3,Summer,33.25924418976942,Weekday,None,Afternoon,Rural,Coffee,132,7920
2022-03-10,3,Summer,39.01548922248324,Weekday,None,Evening,Urban,Vanilla,210,8400
2022-03-10,3,Summer,39.01548922248324,Weekday,None,Evening,Urban,Chocolate,253,12650
2022-03-10,3,Summer,39.01548922248324,Weekday,None,Evening,Urban,Strawberry,201,9045
2022-03-10,3,Summer,39.01548922248324,Weekday,None,Evening,Urban,Butterscotch,222,12210
2022-03-10,3,Summer,39.01548922248324,Weekday,None,Evening,Urban,Coffee,161,9660
2022-03-11,3,Summer,42.52931393737887,Weekday,None,Afternoon,Rural,Vanilla,178,7120
2022-03-11,3,Summer,42.52931393737887,Weekday,None,Afternoon,Rural,Chocolate,203,10150
2022-03-11,3,Summer,42.52931393737887,Weekday,None,Afternoon,Rural,Strawberry,140,6300
2022-03-11,3,Summer,42.52931393737887,Weekday,None,Afternoon,Rural,Butterscotch,183,10065
2022-03-11,3,Summer,42.52931393737887,Weekday,None,Afternoon,Rural,Coffee,143,8580
2022-03-12,3,Summer,40.270965849936054,Weekend,None,Evening,Rural,Vanilla,201,8040
2022-03-12,3,Summer,40.270965849936054,Weekend,None,Evening,Rural,Chocolate,234,11700
2022-03-12,3,Summer,40.270965849936054,Weekend,None,Evening,Rural,Strawberry,198,8910
2022-03-12,3,Summer,40.270965849936054,Weekend,None,Evening,Rural,Butterscotch,221,12155
2022-03-12,3,Summer,40.270965849936054,Weekend,None,Evening,Rural,Coffee,164,9840
2022-03-13,3,Summer,38.51178261074259,Weekend,None,Evening,Urban,Vanilla,248,9920
2022-03-13,3,Summer,38.51178261074259,Weekend,None,Evening,Urban,Chocolate,286,14300
2022-03-13,3,Summer,38.51178261074259,Weekend,None,Evening,Urban,Strawberry,195,8775
2022-03-13,3,Summer,38.51178261074259,Weekend,None,Evening,Urban,Butterscotch,295,16225
2022-03-13,3,Summer,38.51178261074259,Weekend,None,Evening,Urban,Coffee,190,11400
2022-03-14,3,Summer,38.32818438381468,Weekday,None,Night,Urban,Vanilla,195,7800
2022-03-14,3,Summer,38.32818438381468,Weekday,None,Night,Urban,Chocolate,225,11250
2022-03-14,3,Summer,38.32818438381468,Weekday,None,Night,Urban,Strawberry,149,6705
2022-03-14,3,Summer,38.32818438381468,Weekday,None,Night,Urban,Butterscotch,183,10065
2022-03-14,3,Summer,38.32818438381468,Weekday,None,Night,Urban,Coffee,176,10560
2022-03-15,3,Summer,38.55165005571547,Weekday,Summer Vacation,Evening,Rural,Vanilla,227,9080
2022-03-15,3,Summer,38.55165005571547,Weekday,Summer Vacation,Evening,Rural,Chocolate,271,13550
2022-03-15,3,Summer,38.55165005571547,Weekday,Summer Vacation,Evening,Rural,Strawberry,219,9855
2022-03-15,3,Summer,38.55165005571547,Weekday,Summer Vacation,Evening,Rural,Butterscotch,222,12210
2022-03-15,3,Summer,38.55165005571547,Weekday,Summer Vacation,Evening,Rural,Coffee,203,12180
2022-03-16,3,Summer,37.52597630426303,Weekday,None,Morning,Rural,Vanilla,151,6040
2022-03-16,3,Summer,37.52597630426303,Weekday,None,Morning,Rural,Chocolate,201,10050
2022-03-16,3,Summer,37.52597630426303,Weekday,None,Morning,Rural,Strawberry,107,4815
2022-03-16,3,Summer,37.52597630426303,Weekday,None,Morning,Rural,Butterscotch,169,9295
2022-03-16,3,Summer,37.52597630426303,Weekday,None,Morning,Rural,Coffee,135,8100
2022-03-17,3,Summer,41.810376639727146,Weekday,None,Afternoon,Urban,Vanilla,183,7320
2022-03-17,3,Summer,41.810376639727146,Weekday,None,Afternoon,Urban,Chocolate,230,11500
2022-03-17,3,Summer,41.810376639727146,Weekday,None,Afternoon,Urban,Strawberry,171,7695
2022-03-17,3,Summer,41.810376639727146,Weekday,None,Afternoon,Urban,Butterscotch,174,9570
2022-03-17,3,Summer,41.810376639727146,Weekday,None,Afternoon,Urban,Coffee,155,9300
2022-03-18,3,Summer,37.307196409373965,Weekday,Diwali,Evening,Urban,Vanilla,257,10280
2022-03-18,3,Summer,37.307196409373965,Weekday,Diwali,Evening,Urban,Chocolate,281,14050
2022-03-18,3,Summer,37.307196409373965,Weekday,Diwali,Evening,Urban,Strawberry,229,10305
2022-03-18,3,Summer,37.307196409373965,Weekday,Diwali,Evening,Urban,Butterscotch,259,14245
2022-03-18,3,Summer,37.307196409373965,Weekday,Diwali,Evening,Urban,Coffee,195,11700
2022-03-19,3,Summer,38.00209735267153,Weekend,None,Morning,Urban,Vanilla,206,8240
2022-03-19,3,Summer,38.00209735267153,Weekend,None,Morning,Urban,Chocolate,247,12350
2022-03-19,3,Summer,38.00209735267153,Weekend,None,Morning,Urban,Strawberry,181,8145
2022-03-19,3,Summer,38.00209735267153,Weekend,None,Morning,Urban,Butterscotch,215,11825
2022-03-19,3,Summer,38.00209735267153,Weekend,None,Morning,Urban,Coffee,155,9300
2022-03-20,3,Summer,37.901740189352005,Weekend,None,Morning,Urban,Vanilla,195,7800
2022-03-20,3,Summer,37.901740189352005,Weekend,None,Morning,Urban,Chocolate,265,13250
2022-03-20,3,Summer,37.901740189352005,Weekend,None,Morning,Urban,Strawberry,143,6435
2022-03-20,3,Summer,37.901740189352005,Weekend,None,Morning,Urban,Butterscotch,192,10560
2022-03-20,3,Summer,37.901740189352005,Weekend,None,Morning,Urban,Coffee,144,8640
2022-03-21,3,Summer,34.46741490417519,Weekday,None,Night,Urban,Vanilla,176,7040
2022-03-21,3,Summer,34.46741490417519,Weekday,None,Night,Urban,Chocolate,186,9300
2022-03-21,3,Summer,34.46741490417519,Weekday,None,Night,Urban,Strawberry,144,6480
2022-03-21,3,Summer,34.46741490417519,Weekday,None,Night,Urban,Butterscotch,174,9570
2022-03-21,3,Summer,34.46741490417519,Weekday,None,Night,Urban,Coffee,165,9900
2022-03-22,3,Summer,40.80703517944238,Weekday,None,Afternoon,Urban,Vanilla,211,8440
2022-03-22,3,Summer,40.80703517944238,Weekday,None,Afternoon,Urban,Chocolate,232,11600
2022-03-22,3,Summer,40.80703517944238,Weekday,None,Afternoon,Urban,Strawberry,171,7695
2022-03-22,3,Summer,40.80703517944238,Weekday,None,Afternoon,Urban,Butterscotch,219,12045
2022-03-22,3,Summer,40.80703517944238,Weekday,None,Afternoon,Urban,Coffee,138,8280
2022-03-23,3,Summer,36.94795541636364,Weekday,None,Evening,Urban,Vanilla,207,8280
2022-03-23,3,Summer,36.94795541636364,Weekday,None,Evening,Urban,Chocolate,247,12350
2022-03-23,3,Summer,36.94795541636364,Weekday,None,Evening,Urban,Strawberry,207,9315
2022-03-23,3,Summer,36.94795541636364,Weekday,None,Evening,Urban,Butterscotch,215,11825
2022-03-23,3,Summer,36.94795541636364,Weekday,None,Evening,Urban,Coffee,177,10620
2022-03-24,3,Summer,39.77930377390515,Weekday,None,Morning,Urban,Vanilla,184,7360
2022-03-24,3,Summer,39.77930377390515,Weekday,None,Morning,Urban,Chocolate,202,10100
2022-03-24,3,Summer,39.77930377390515,Weekday,None,Morning,Urban,Strawberry,196,8820
2022-03-24,3,Summer,39.77930377390515,Weekday,None,Morning,Urban,Butterscotch,189,10395
2022-03-24,3,Summer,39.77930377390515,Weekday,None,Morning,Urban,Coffee,139,8340
2022-03-25,3,Summer,41.94729952484648,Weekday,None,Evening,Urban,Vanilla,199,7960
2022-03-25,3,Summer,41.94729952484648,Weekday,None,Evening,Urban,Chocolate,239,11950
2022-03-25,3,Summer,41.94729952484648,Weekday,None,Evening,Urban,Strawberry,228,10260
2022-03-25,3,Summer,41.94729952484648,Weekday,None,Evening,Urban,Butterscotch,251,13805
2022-03-25,3,Summer,41.94729952484648,Weekday,None,Evening,Urban,Coffee,179,10740
2022-03-26,3,Summer,36.36524273957315,Weekend,None,Evening,Rural,Vanilla,210,8400
2022-03-26,3,Summer,36.36524273957315,Weekend,None,Evening,Rural,Chocolate,239,11950
2022-03-26,3,Summer,36.36524273957315,Weekend,None,Evening,Rural,Strawberry,203,9135
2022-03-26,3,Summer,36.36524273957315,Weekend,None,Evening,Rural,Butterscotch,256,14080
2022-03-26,3,Summer,36.36524273957315,Weekend,None,Evening,Rural,Coffee,173,10380
2022-03-27,3,Summer,36.13143649069615,Weekend,None,Night,Rural,Vanilla,167,6680
2022-03-27,3,Summer,36.13143649069615,Weekend,None,Night,Rural,Chocolate,199,9950
2022-03-27,3,Summer,36.13143649069615,Weekend,None,Night,Rural,Strawberry,144,6480
2022-03-27,3,Summer,36.13143649069615,Weekend,None,Night,Rural,Butterscotch,193,10615
2022-03-27,3,Summer,36.13143649069615,Weekend,None,Night,Rural,Coffee,124,7440
2022-03-28,3,Summer,39.224758267143415,Weekday,None,Evening,Urban,Vanilla,192,7680
2022-03-28,3,Summer,39.224758267143415,Weekday,None,Evening,Urban,Chocolate,285,14250
2022-03-28,3,Summer,39.224758267143415,Weekday,None,Evening,Urban,Strawberry,219,9855
2022-03-28,3,Summer,39.224758267143415,Weekday,None,Evening,Urban,Butterscotch,224,12320
2022-03-28,3,Summer,39.224758267143415,Weekday,None,Evening,Urban,Coffee,181,10860
2022-03-29,3,Summer,37.5256955297894,Weekday,Holi,Evening,Urban,Vanilla,259,10360
2022-03-29,3,Summer,37.5256955297894,Weekday,Holi,Evening,Urban,Chocolate,304,15200
2022-03-29,3,Summer,37.5256955297894,Weekday,Holi,Evening,Urban,Strawberry,211,9495
2022-03-29,3,Summer,37.5256955297894,Weekday,Holi,Evening,Urban,Butterscotch,275,15125
2022-03-29,3,Summer,37.5256955297894,Weekday,Holi,Evening,Urban,Coffee,186,11160
2022-03-30,3,Summer,36.16544659102416,Weekday,None,Afternoon,Urban,Vanilla,157,6280
2022-03-30,3,Summer,36.16544659102416,Weekday,None,Afternoon,Urban,Chocolate,222,11100
2022-03-30,3,Summer,36.16544659102416,Weekday,None,Afternoon,Urban,Strawberry,134,6030
2022-03-30,3,Summer,36.16544659102416,Weekday,None,Afternoon,Urban,Butterscotch,227,12485
2022-03-30,3,Summer,36.16544659102416,Weekday,None,Afternoon,Urban,Coffee,138,8280
2022-03-31,3,Summer,38.285962420843155,Weekday,None,Morning,Urban,Vanilla,187,7480
2022-03-31,3,Summer,38.285962420843155,Weekday,None,Morning,Urban,Chocolate,213,10650
2022-03-31,3,Summer,38.285962420843155,Weekday,None,Morning,Urban,Strawberry,168,7560
2022-03-31,3,Summer,38.285962420843155,Weekday,None,Morning,Urban,Butterscotch,241,13255
2022-03-31,3,Summer,38.285962420843155,Weekday,None,Morning,Urban,Coffee,146,8760
2022-04-01,4,Summer,41.44781997885703,Weekday,None,Morning,Urban,Vanilla,183,7320
2022-04-01,4,Summer,41.44781997885703,Weekday,None,Morning,Urban,Chocolate,262,13100
2022-04-01,4,Summer,41.44781997885703,Weekday,None,Morning,Urban,Strawberry,174,7830
2022-04-01,4,Summer,41.44781997885703,Weekday,None,Morning,Urban,Butterscotch,190,10450
2022-04-01,4,Summer,41.44781997885703,Weekday,None,Morning,Urban,Coffee,149,8940
2022-04-02,4,Summer,39.49921286033633,Weekend,None,Afternoon,Urban,Vanilla,216,8640
2022-04-02,4,Summer,39.49921286033633,Weekend,None,Afternoon,Urban,Chocolate,239,11950
2022-04-02,4,Summer,39.49921286033633,Weekend,None,Afternoon,Urban,Strawberry,183,8235
2022-04-02,4,Summer,39.49921286033633,Weekend,None,Afternoon,Urban,Butterscotch,228,12540
2022-04-02,4,Summer,39.49921286033633,Weekend,None,Afternoon,Urban,Coffee,176,10560
2022-04-03,4,Summer,38.53310300279976,Weekend,None,Evening,Rural,Vanilla,190,7600
2022-04-03,4,Summer,38.53310300279976,Weekend,None,Evening,Rural,Chocolate,272,13600
2022-04-03,4,Summer,38.53310300279976,Weekend,None,Evening,Rural,Strawberry,205,9225
2022-04-03,4,Summer,38.53310300279976,Weekend,None,Evening,Rural,Butterscotch,224,12320
2022-04-03,4,Summer,38.53310300279976,Weekend,None,Evening,Rural,Coffee,177,10620
2022-04-04,4,Summer,33.42034441490676,Weekday,Holi,Night,Rural,Vanilla,179,7160
2022-04-04,4,Summer,33.42034441490676,Weekday,Holi,Night,Rural,Chocolate,222,11100
2022-04-04,4,Summer,33.42034441490676,Weekday,Holi,Night,Rural,Strawberry,165,7425
2022-04-04,4,Summer,33.42034441490676,Weekday,Holi,Night,Rural,Butterscotch,202,11110
2022-04-04,4,Summer,33.42034441490676,Weekday,Holi,Night,Rural,Coffee,125,7500
2022-04-05,4,Summer,34.75683037877521,Weekday,None,Night,Rural,Vanilla,165,6600
2022-04-05,4,Summer,34.75683037877521,Weekday,None,Night,Rural,Chocolate,196,9800
2022-04-05,4,Summer,34.75683037877521,Weekday,None,Night,Rural,Strawberry,133,5985
2022-04-05,4,Summer,34.75683037877521,Weekday,None,Night,Rural,Butterscotch,157,8635
2022-04-05,4,Summer,34.75683037877521,Weekday,None,Night,Rural,Coffee,132,7920
2022-04-06,4,Summer,33.78452023290662,Weekday,None,Morning,Urban,Vanilla,178,7120
2022-04-06,4,Summer,33.78452023290662,Weekday,None,Morning,Urban,Chocolate,224,11200
2022-04-06,4,Summer,33.78452023290662,Weekday,None,Morning,Urban,Strawberry,140,6300
2022-04-06,4,Summer,33.78452023290662,Weekday,None,Morning,Urban,Butterscotch,185,10175
2022-04-06,4,Summer,33.78452023290662,Weekday,None,Morning,Urban,Coffee,130,7800
2022-04-07,4,Summer,42.3409336530612,Weekday,None,Evening,Urban,Vanilla,229,9160
2022-04-07,4,Summer,42.3409336530612,Weekday,None,Evening,Urban,Chocolate,252,12600
2022-04-07,4,Summer,42.3409336530612,Weekday,None,Evening,Urban,Strawberry,213,9585
2022-04-07,4,Summer,42.3409336530612,Weekday,None,Evening,Urban,Butterscotch,260,14300
2022-04-07,4,Summer,42.3409336530612,Weekday,None,Evening,Urban,Coffee,182,10920
2022-04-08,4,Summer,41.66951285177437,Weekday,None,Evening,Urban,Vanilla,214,8560
2022-04-08,4,Summer,41.66951285177437,Weekday,None,Evening,Urban,Chocolate,263,13150
2022-04-08,4,Summer,41.66951285177437,Weekday,None,Evening,Urban,Strawberry,224,10080
2022-04-08,4,Summer,41.66951285177437,Weekday,None,Evening,Urban,Butterscotch,271,14905
2022-04-08,4,Summer,41.66951285177437,Weekday,None,Evening,Urban,Coffee,172,10320
2022-04-09,4,Summer,36.739439548712426,Weekend,None,Afternoon,Urban,Vanilla,195,7800
2022-04-09,4,Summer,36.739439548712426,Weekend,None,Afternoon,Urban,Chocolate,211,10550
2022-04-09,4,Summer,36.739439548712426,Weekend,None,Afternoon,Urban,Strawberry,162,7290
2022-04-09,4,Summer,36.739439548712426,Weekend,None,Afternoon,Urban,Butterscotch,204,11220
2022-04-09,4,Summer,36.739439548712426,Weekend,None,Afternoon,Urban,Coffee,170,10200
2022-04-10,4,Summer,37.50283084056016,Weekend,None,Night,Rural,Vanilla,165,6600
2022-04-10,4,Summer,37.50283084056016,Weekend,None,Night,Rural,Chocolate,196,9800
2022-04-10,4,Summer,37.50283084056016,Weekend,None,Night,Rural,Strawberry,165,7425
2022-04-10,4,Summer,37.50283084056016,Weekend,None,Night,Rural,Butterscotch,197,10835
2022-04-10,4,Summer,37.50283084056016,Weekend,None,Night,Rural,Coffee,149,8940
2022-04-11,4,Summer,38.86750593172346,Weekday,None,Afternoon,Urban,Vanilla,223,8920
2022-04-11,4,Summer,38.86750593172346,Weekday,None,Afternoon,Urban,Chocolate,232,11600
2022-04-11,4,Summer,38.86750593172346,Weekday,None,Afternoon,Urban,Strawberry,158,7110
2022-04-11,4,Summer,38.86750593172346,Weekday,None,Afternoon,Urban,Butterscotch,197,10835
2022-04-11,4,Summer,38.86750593172346,Weekday,None,Afternoon,Urban,Coffee,146,8760
2022-04-12,4,Summer,36.879802194870294,Weekday,Summer Vacation,Evening,Rural,Vanilla,203,8120
2022-04-12,4,Summer,36.879802194870294,Weekday,Summer Vacation,Evening,Rural,Chocolate,256,12800
2022-04-12,4,Summer,36.879802194870294,Weekday,Summer Vacation,Evening,Rural,Strawberry,208,9360
2022-04-12,4,Summer,36.879802194870294,Weekday,Summer Vacation,Evening,Rural,Butterscotch,245,13475
2022-04-12,4,Summer,36.879802194870294,Weekday,Summer Vacation,Evening,Rural,Coffee,153,9180
2022-04-13,4,Summer,42.642515603990184,Weekday,None,Night,Urban,Vanilla,224,8960
2022-04-13,4,Summer,42.642515603990184,Weekday,None,Night,Urban,Chocolate,245,12250
2022-04-13,4,Summer,42.642515603990184,Weekday,None,Night,Urban,Strawberry,194,8730
2022-04-13,4,Summer,42.642515603990184,Weekday,None,Night,Urban,Butterscotch,204,11220
2022-04-13,4,Summer,42.642515603990184,Weekday,None,Night,Urban,Coffee,159,9540
2022-04-14,4,Summer,32.75435904512742,Weekday,None,Evening,Urban,Vanilla,179,7160
2022-04-14,4,Summer,32.75435904512742,Weekday,None,Evening,Urban,Chocolate,230,11500
2022-04-14,4,Summer,32.75435904512742,Weekday,None,Evening,Urban,Strawberry,181,8145
2022-04-14,4,Summer,32.75435904512742,Weekday,None,Evening,Urban,Butterscotch,217,11935
2022-04-14,4,Summer,32.75435904512742,Weekday,None,Evening,Urban,Coffee,176,10560
2022-04-15,4,Summer,45.58079727762087,Weekday,None,Afternoon,Rural,Vanilla,173,6920
2022-04-15,4,Summer,45.58079727762087,Weekday,None,Afternoon,Rural,Chocolate,193,9650
2022-04-15,4,Summer,45.58079727762087,Weekday,None,Afternoon,Rural,Strawberry,170,7650
2022-04-15,4,Summer,45.58079727762087,Weekday,None,Afternoon,Rural,Butterscotch,203,11165
